map,length,fights_won,fights_lost,followers_killed,buildings_destroyed,shamans_killed,followers_lost,buildings_lost,shaman_deaths,value,good
16,579,16,33,7,0,3,38,5,2,0.533333333333,True
16,574,13,6,38,4,2,7,0,3,0.533333333333,True
16,1668,128,25,288,36,12,100,3,3,0.4,False
16,1678,86,71,93,2,3,283,16,12,0.4,False
18,1895,36,13,121,24,9,31,2,4,0.533333333333,True
18,1902,29,30,33,2,4,137,16,9,0.533333333333,True
18,3127,18,8,59,0,8,172,11,15,0.466666666667,False
18,3127,15,9,142,21,15,54,0,8,0.466666666667,False
16,553,19,0,8,1,1,12,0,2,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,256,10,4,10,0,0,6,0,0,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1960,39,61,153,22,7,154,10,9,0.466666666667,False
16,1949,110,31,157,16,9,159,10,7,0.466666666667,False
16,2039,12,13,22,0,1,71,0,4,0.533333333333,True
16,2024,15,7,69,1,4,23,0,1,0.533333333333,True
20,903,27,30,29,1,2,46,15,6,0.466666666667,False
20,915,39,10,45,15,6,28,1,2,0.466666666667,False
19,822,36,40,39,2,5,56,0,2,0.466666666667,False
19,825,67,36,56,1,2,45,1,5,0.466666666667,False
31,585,20,2,2,0,1,2,0,1,0.533333333333,True
31,606,2,0,1,0,0,2,0,1,0.533333333333,True
352,598,3,0,0,0,1,20,0,1,0.533333333333,True
352,598,16,0,6,0,1,6,0,1,0.533333333333,True
18,2861,31,67,165,3,4,217,29,6,0.533333333333,True
18,2850,90,29,194,31,5,172,2,4,0.533333333333,True
17,946,49,3,38,10,3,21,0,2,0.466666666667,False
17,945,4,22,21,1,2,38,8,3,0.466666666667,False
16,1041,12,23,20,2,4,68,7,5,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
20,1112,43,6,90,10,3,13,0,1,0.533333333333,True
20,1114,6,61,11,0,1,92,8,3,0.533333333333,True
18,2476,32,3,88,21,4,39,0,3,0.533333333333,True
18,2476,6,35,36,0,3,108,13,4,0.533333333333,True
370,831,0,0,0,0,1,5,0,0,0.466666666667,False
370,831,0,0,0,0,0,78,9,1,0.466666666667,False
19,1764,30,19,60,8,6,49,0,7,0.533333333333,True
19,1765,28,21,51,1,6,64,9,6,0.533333333333,True
20,1734,111,117,189,19,7,155,8,5,0.466666666667,False
20,1736,113,95,178,8,6,212,18,8,0.466666666667,False
16,1813,14,4,158,12,6,84,3,1,0.466666666667,False
16,1815,4,4,79,6,1,157,8,7,0.466666666667,False
17,3066,22,26,110,10,12,147,5,7,0.533333333333,True
17,3039,31,12,149,5,7,112,5,13,0.533333333333,True
30,659,16,9,29,13,5,13,1,2,0.533333333333,True
30,681,13,4,11,2,2,21,12,5,0.533333333333,True
30,674,0,0,0,0,0,0,0,0,0.533333333333,True
30,668,0,0,0,0,0,0,0,0,0.533333333333,True
16,1405,36,4,94,33,14,18,0,3,0.466666666667,False
16,1376,21,31,17,0,3,94,25,14,0.466666666667,False
19,212,2,0,1,0,1,0,0,1,0.533333333333,True
19,216,1,1,2,0,1,2,0,1,0.533333333333,True
931,1030,13,4,83,8,7,23,1,4,0.6,True
931,1015,16,6,24,2,4,84,4,7,0.6,True
133,368,0,0,0,0,0,0,0,2,0.533333333333,True
133,343,0,0,0,0,2,0,0,0,0.533333333333,True
16,663,6,0,0,2,2,47,7,2,0.533333333333,True
16,663,3,0,47,8,2,1,0,2,0.533333333333,True
368,910,0,0,0,0,0,80,0,1,0.533333333333,True
368,893,0,0,1,0,1,1,0,0,0.533333333333,True
18,1644,2,0,5,0,0,16,0,2,0.533333333333,True
18,1637,0,1,17,0,2,11,0,1,0.533333333333,True
16,798,43,5,45,2,4,26,0,0,0.333333333333,False
16,798,36,28,44,0,1,46,2,4,0.333333333333,False
16,1487,52,15,83,19,10,38,2,5,0.533333333333,True
16,1489,19,48,38,2,5,85,19,10,0.533333333333,True
133,1453,28,17,115,0,1,17,0,0,0.466666666667,False
133,1450,18,48,17,0,0,115,0,1,0.466666666667,False
133,1134,14,85,30,0,0,116,0,1,0.533333333333,True
133,1152,90,12,116,0,1,30,0,0,0.533333333333,True
133,864,6,84,3,0,0,83,0,1,0.533333333333,True
133,875,138,3,83,0,1,3,0,0,0.533333333333,True
16,1101,63,7,88,13,6,34,0,0,0.4,False
16,1101,8,54,24,0,0,80,11,6,0.4,False
18,2114,47,8,174,29,10,87,0,0,0.466666666667,False
18,2114,26,36,73,0,0,177,22,11,0.466666666667,False
18,995,2,0,35,12,2,6,0,0,0.466666666667,False
18,1023,6,0,6,0,0,45,7,2,0.466666666667,False
18,1172,5,0,15,2,2,39,0,3,0.533333333333,True
18,1160,4,0,40,3,3,22,0,2,0.533333333333,True
16,873,23,23,12,0,5,51,1,4,0.533333333333,True
16,883,27,5,51,2,4,13,0,5,0.533333333333,True
84,2969,268,80,410,0,10,240,29,11,0.6,True
84,2991,73,241,250,30,9,617,0,10,0.6,True
16,2530,35,139,231,9,23,316,20,19,0.333333333333,False
16,2504,155,11,268,22,18,214,6,23,0.333333333333,False
16,1493,26,37,216,28,11,88,0,6,0.466666666667,False
16,1495,58,36,86,3,6,220,13,12,0.466666666667,False
370,568,0,0,0,0,0,0,0,0,0.466666666667,False
370,580,0,0,0,0,0,0,0,0,0.466666666667,False
18,526,0,0,0,0,0,0,0,0,0.533333333333,True
18,573,0,0,0,0,0,1,0,0,0.533333333333,True
16,771,25,1,65,14,4,31,0,5,0.4,False
16,794,6,13,30,0,5,68,9,4,0.4,False
29,998,2,5,99,11,10,10,0,3,0.6,True
29,985,91,1,8,1,3,100,7,10,0.6,True
29,992,0,0,0,0,0,0,0,0,0.6,True
29,994,0,0,0,0,0,0,0,0,0.6,True
199,1450,32,14,77,10,6,44,0,5,0.466666666667,False
199,1469,58,28,50,0,5,82,8,6,0.466666666667,False
20,1221,0,0,6,1,0,33,0,1,0.466666666667,False
20,1193,0,0,34,1,1,18,0,0,0.466666666667,False
18,2498,94,51,118,0,1,71,0,0,0.4,False
18,2499,54,61,71,0,0,120,0,1,0.4,False
16,1432,73,10,198,36,10,36,1,1,0.533333333333,True
16,1435,30,97,30,6,1,190,32,10,0.533333333333,True
16,1516,99,20,141,15,7,32,0,4,0.6,True
16,0,0,0,0,0,0,0,0,0,0.6,True
19,7338,358,222,759,10,48,587,46,55,0.466666666667,False
19,7335,288,219,543,52,54,740,11,48,0.466666666667,False
17,557,0,0,0,0,0,37,2,1,0.533333333333,True
17,554,0,0,37,0,1,0,0,0,0.533333333333,True
169,588,0,0,0,0,1,9,0,2,0.533333333333,True
169,565,0,0,8,0,2,1,0,1,0.533333333333,True
19,907,7,4,16,3,4,7,0,6,0.466666666667,False
19,922,10,5,7,0,6,17,3,4,0.466666666667,False
370,745,0,0,6,0,2,1,0,0,0.266666666667,False
370,744,0,0,0,1,0,90,3,2,0.266666666667,False
20,1285,8,6,52,0,3,20,0,3,0.6,True
20,1272,10,2,23,1,3,57,0,3,0.6,True
647,1430,9,2,48,6,10,39,1,5,0.466666666667,False
647,1409,9,1,39,3,5,48,2,10,0.466666666667,False
16,1374,39,98,28,0,0,94,0,1,0.533333333333,True
16,1378,99,23,94,0,1,28,0,0,0.533333333333,True
608,921,51,113,5,1,0,114,0,1,0.533333333333,True
608,921,119,4,109,0,1,6,0,0,0.533333333333,True
19,707,1,4,2,1,3,13,1,5,0.533333333333,True
19,686,3,0,13,1,5,2,1,3,0.533333333333,True
160,780,26,65,33,2,0,66,0,1,0.533333333333,True
160,781,65,23,66,0,1,33,0,0,0.533333333333,True
16,2414,64,12,110,12,8,126,2,2,0.466666666667,False
16,2414,82,22,84,4,2,107,11,8,0.466666666667,False
16,1372,19,25,26,0,2,45,2,6,0.533333333333,True
16,1345,53,6,74,2,6,41,0,2,0.533333333333,True
17,1374,14,2,71,6,8,39,2,6,0.333333333333,False
17,1362,5,13,32,4,6,52,0,7,0.333333333333,False
129,730,9,16,8,0,1,35,8,5,0.466666666667,False
129,731,15,0,27,7,3,9,0,1,0.466666666667,False
16,856,0,0,0,0,0,1,0,0,0.533333333333,True
16,833,6,10,33,3,8,31,0,4,0.533333333333,True
16,861,13,1,29,2,4,33,1,8,0.533333333333,True
16,1313,61,14,150,22,8,55,0,5,0.466666666667,False
16,1291,25,62,54,0,5,153,19,9,0.466666666667,False
16,1762,96,76,172,18,14,181,14,8,0.266666666667,False
16,1758,64,65,181,33,8,173,16,14,0.266666666667,False
30,1679,76,24,188,25,13,67,2,8,0.666666666667,True
30,1679,45,76,65,8,8,190,19,13,0.666666666667,True
30,1672,0,0,0,0,0,0,0,0,0.666666666667,True
30,1666,0,0,0,0,0,0,0,0,0.666666666667,True
31,3363,56,64,232,29,10,121,0,5,0.466666666667,False
31,3361,71,45,96,0,5,231,18,11,0.466666666667,False
20,488,3,0,0,0,0,20,0,1,0.533333333333,True
20,468,0,0,20,1,1,0,0,0,0.533333333333,True
16,4045,250,274,447,23,26,544,39,29,0.466666666667,False
16,4059,276,143,526,52,28,446,16,26,0.466666666667,False
16,2750,229,236,340,3,4,352,16,12,0.533333333333,True
16,2750,302,187,351,15,12,340,3,4,0.533333333333,True
16,2885,97,85,170,7,10,159,17,10,0.466666666667,False
16,2860,128,58,170,20,9,188,7,9,0.466666666667,False
19,1487,4,1,42,4,8,59,0,3,0.533333333333,True
19,1481,2,1,13,3,3,27,0,7,0.533333333333,True
20,1150,4,0,9,0,1,0,0,0,0.533333333333,True
20,1178,2,4,0,0,0,11,0,1,0.533333333333,True
650,2572,107,53,63,0,4,300,10,8,0.533333333333,True
650,2536,43,26,308,19,8,66,0,4,0.533333333333,True
320,640,3,0,21,0,1,1,0,0,0.333333333333,False
320,638,1,3,1,0,0,54,0,1,0.333333333333,False
18,2348,23,0,96,25,4,49,0,0,0.533333333333,True
18,2346,0,22,43,0,0,97,21,5,0.533333333333,True
173,1676,78,16,158,30,4,40,0,1,0.533333333333,True
173,1653,37,101,40,0,1,160,24,4,0.533333333333,True
16,1405,13,5,64,8,10,24,1,3,0.466666666667,False
16,1407,33,11,47,4,3,92,2,10,0.466666666667,False
18,900,3,5,31,7,0,18,1,1,0.533333333333,True
18,901,6,1,14,1,0,36,2,0,0.533333333333,True
174,641,24,4,39,8,3,9,0,2,0.533333333333,True
174,641,9,33,8,0,2,40,5,3,0.533333333333,True
129,1258,0,4,1,0,3,36,6,5,0.533333333333,True
129,1266,4,0,34,8,4,0,0,3,0.533333333333,True
174,708,25,6,44,4,3,9,0,1,0.533333333333,True
174,678,11,34,9,0,1,44,4,3,0.533333333333,True
16,688,32,9,63,14,6,11,0,2,0.533333333333,True
16,683,16,23,11,1,2,63,10,6,0.533333333333,True
642,1509,51,52,66,0,3,133,27,11,0.4,False
642,1514,57,21,124,39,11,73,0,3,0.4,False
18,568,0,0,1,0,0,6,0,0,0.533333333333,True
18,582,0,0,2,0,0,2,0,0,0.533333333333,True
16,796,37,6,68,16,4,56,1,2,0.466666666667,False
16,815,18,19,54,4,2,74,14,4,0.466666666667,False
19,833,3,13,6,0,1,30,7,3,0.533333333333,True
19,834,20,5,32,8,3,8,0,1,0.533333333333,True
16,1245,30,36,59,1,4,134,5,7,0.6,True
16,1244,35,25,125,7,7,60,0,4,0.6,True
19,1529,47,1,132,8,6,17,0,7,0.533333333333,True
19,1528,24,52,16,0,8,135,7,7,0.533333333333,True
18,858,0,0,0,0,0,41,0,4,0.6,True
18,836,0,0,39,0,4,2,0,0,0.6,True
385,3083,127,74,151,3,3,95,0,2,0.533333333333,True
385,3080,78,91,86,2,2,144,0,3,0.533333333333,True
16,1653,45,14,100,3,4,177,14,10,0.466666666667,False
16,1656,30,21,174,14,10,100,1,4,0.466666666667,False
19,820,1,2,7,0,1,8,0,1,0.333333333333,False
19,805,61,1,14,1,1,7,0,1,0.333333333333,False
196,7349,190,45,260,6,8,309,5,8,0.466666666667,False
196,7349,80,103,241,7,5,204,1,6,0.466666666667,False
166,938,2,1,9,0,0,4,0,1,0.333333333333,False
166,0,0,0,0,0,0,0,0,0,0.333333333333,False
902,603,12,13,3,0,3,31,1,6,0.6,True
902,576,16,0,31,1,6,3,0,3,0.6,True
928,702,0,0,0,0,0,0,0,0,0.333333333333,False
928,0,0,0,0,0,0,0,0,0,0.333333333333,False
19,1505,9,1,39,5,5,26,0,4,0.4,False
19,1529,16,4,31,1,5,52,3,6,0.4,False
16,815,61,9,108,34,10,21,1,3,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,1132,41,29,58,4,3,184,10,8,0.266666666667,False
16,1142,37,7,186,11,7,65,2,3,0.266666666667,False
16,1649,48,21,83,6,8,100,6,8,0.333333333333,False
16,1620,67,25,98,10,8,85,6,8,0.333333333333,False
19,1368,63,4,88,15,9,33,3,3,0.466666666667,False
19,1374,24,57,40,5,3,98,8,9,0.466666666667,False
208,901,26,35,35,0,1,53,11,5,0.4,False
208,888,38,17,52,11,5,35,0,1,0.4,False
18,1231,41,15,38,4,5,60,0,0,0.4,False
18,1202,43,15,60,0,0,38,4,5,0.4,False
16,2561,15,17,81,4,11,47,0,1,0.4,False
16,2561,61,12,44,0,1,81,2,12,0.4,False
19,1386,2,0,66,7,12,18,0,1,0.533333333333,True
19,1398,0,0,17,0,1,59,3,12,0.533333333333,True
18,732,56,5,44,19,4,18,0,0,0.533333333333,True
18,738,10,21,6,0,0,43,20,4,0.533333333333,True
653,755,9,9,16,0,3,19,3,5,0.333333333333,False
653,722,11,3,22,4,5,17,0,3,0.333333333333,False
933,2146,29,55,84,1,12,284,27,22,0.333333333333,False
933,2142,59,12,271,39,21,88,2,12,0.333333333333,False
19,1125,0,4,16,1,2,9,0,6,0.466666666667,False
19,1111,5,0,20,0,6,39,0,2,0.466666666667,False
133,1129,10,4,4,0,4,53,2,16,0.466666666667,False
133,1116,8,3,53,9,15,13,0,4,0.466666666667,False
384,1422,54,6,47,6,7,111,7,16,0.466666666667,False
384,1424,19,18,109,14,15,48,2,7,0.466666666667,False
16,1337,26,19,72,12,5,67,0,12,0.333333333333,False
16,1325,34,23,67,2,12,182,9,6,0.333333333333,False
16,2135,99,41,327,36,13,124,0,15,0.333333333333,False
16,2123,71,84,123,3,14,331,21,13,0.333333333333,False
208,1177,48,27,107,27,9,85,8,7,0.533333333333,True
208,1180,41,26,77,8,7,110,22,9,0.533333333333,True
18,3730,141,62,200,0,0,195,0,6,0.533333333333,True
18,3710,64,97,191,0,5,218,0,0,0.533333333333,True
931,2487,99,63,22,0,3,149,27,9,0.466666666667,False
931,2478,89,8,149,35,9,24,0,3,0.466666666667,False
16,3514,121,102,301,49,20,297,7,26,0.466666666667,False
16,3502,178,130,270,17,26,316,29,21,0.466666666667,False
16,3498,0,0,0,0,1,0,0,0,0.466666666667,False
19,1181,3,1,69,8,3,2,0,1,0.533333333333,True
19,1186,5,6,6,0,1,73,3,3,0.533333333333,True
16,2796,157,82,353,38,23,229,8,22,0.466666666667,False
16,2802,109,111,231,15,22,358,26,23,0.466666666667,False
16,2390,95,90,152,6,13,283,38,10,0.4,False
16,2363,75,55,275,56,10,164,2,14,0.4,False
166,6089,75,178,206,44,0,232,54,2,0.466666666667,False
166,6087,197,51,229,56,2,211,45,0,0.466666666667,False
19,2954,27,71,162,8,6,136,12,11,0.466666666667,False
19,2933,79,25,132,14,11,159,6,7,0.466666666667,False
16,864,7,3,75,8,6,12,0,2,0.533333333333,True
16,844,51,1,12,0,2,79,2,6,0.533333333333,True
16,883,4,9,2,0,0,11,0,1,0.466666666667,False
16,882,10,0,11,0,1,2,0,0,0.466666666667,False
16,1589,79,20,161,20,13,130,13,9,0.466666666667,False
16,1592,39,68,127,13,8,164,14,13,0.466666666667,False
17,4473,71,29,147,20,6,94,3,11,0.533333333333,True
17,4478,96,9,89,4,13,162,14,9,0.533333333333,True
16,629,257,13,101,0,1,13,0,0,0.533333333333,True
16,629,20,93,13,0,0,101,0,1,0.533333333333,True
16,2924,273,212,474,52,22,371,20,11,0.266666666667,False
16,2928,245,208,364,33,10,485,34,21,0.266666666667,False
16,2933,0,1,0,0,0,1,0,0,0.266666666667,False
18,1187,3,5,18,13,3,13,1,2,0.533333333333,True
18,1213,5,3,12,1,2,35,6,5,0.533333333333,True
20,1048,19,8,38,20,3,19,0,2,0.533333333333,True
20,1050,15,24,20,0,2,48,17,4,0.533333333333,True
19,821,18,7,51,11,4,6,0,1,0.533333333333,True
19,810,12,33,6,0,1,51,8,4,0.533333333333,True
16,763,1,9,76,3,2,85,2,2,0.466666666667,False
16,740,9,1,9,0,1,1,1,2,0.466666666667,False
592,290,6,0,7,0,1,1,1,2,0.466666666667,False
592,291,2,3,1,1,2,7,4,1,0.466666666667,False
31,946,12,3,44,7,1,7,0,2,0.466666666667,False
31,962,4,22,7,0,2,44,10,1,0.466666666667,False
29,843,17,1,39,14,6,5,0,0,0.333333333333,False
29,842,1,12,2,0,0,35,10,6,0.333333333333,False
272,1914,37,1,143,8,15,189,25,10,0.466666666667,False
272,1914,21,4,186,36,10,165,1,16,0.466666666667,False
370,763,0,0,0,0,0,50,6,1,0.466666666667,False
370,764,0,0,9,1,1,4,0,0,0.466666666667,False
16,828,12,11,18,4,4,64,5,3,0.333333333333,False
16,828,5,11,162,11,3,118,5,5,0.333333333333,False
933,3231,119,112,309,14,22,425,33,28,0.533333333333,True
933,3233,128,42,397,42,27,316,9,23,0.533333333333,True
210,1607,0,7,6,3,2,47,3,12,0.466666666667,False
210,1609,8,0,44,5,13,132,3,3,0.466666666667,False
20,1475,31,98,43,0,3,118,14,6,0.533333333333,True
20,1475,101,28,141,17,7,55,0,3,0.533333333333,True
370,615,0,0,0,0,0,0,0,0,0.6,True
370,644,0,0,0,0,0,90,0,0,0.6,True
16,1659,51,44,207,4,7,291,29,8,0.466666666667,False
16,1657,62,32,197,40,7,124,0,7,0.466666666667,False
16,1649,0,0,0,0,0,0,0,0,0.466666666667,False
16,1637,0,0,0,0,0,0,0,0,0.466666666667,False
16,1303,6,0,216,27,6,26,1,10,0.333333333333,False
16,1284,22,4,24,10,10,225,8,6,0.333333333333,False
31,1511,22,5,108,5,7,17,0,5,0.4,False
31,1522,2,18,16,0,5,109,2,7,0.4,False
370,698,0,0,16,0,1,0,0,0,0.466666666667,False
370,700,0,0,0,0,0,17,1,1,0.466666666667,False
16,648,0,0,54,7,1,0,0,0,0.533333333333,True
16,663,0,0,0,0,0,54,5,2,0.533333333333,True
16,624,0,0,0,0,0,0,0,0,0.533333333333,True
16,612,0,0,11,0,0,11,0,1,0.533333333333,True
16,2275,90,75,77,12,9,152,4,11,0.4,False
16,2269,111,46,149,4,11,75,9,10,0.4,False
1095,630,0,0,8,0,0,0,0,1,0.533333333333,True
1095,619,0,0,2,0,0,10,0,1,0.533333333333,True
16,1586,52,81,42,16,8,66,8,7,0.466666666667,False
16,1584,72,36,79,8,7,56,16,8,0.466666666667,False
20,1291,12,6,46,5,4,30,1,6,0.333333333333,False
20,1284,15,8,27,1,5,49,5,4,0.333333333333,False
16,549,9,3,21,3,1,6,0,0,0.4,False
16,535,9,5,8,0,0,21,3,1,0.4,False
370,603,0,0,11,0,1,0,0,0,0.533333333333,True
370,621,1,0,0,0,0,11,1,1,0.533333333333,True
16,509,16,9,18,10,1,9,0,1,0.4,False
16,476,9,18,16,0,1,18,10,1,0.4,False
386,678,3,34,3,0,0,31,3,2,0.4,False
386,678,15,4,31,3,2,3,0,0,0.4,False
16,625,25,2,36,1,1,2,0,0,0.533333333333,True
16,617,2,36,2,0,0,36,1,1,0.533333333333,True
16,583,0,0,6,0,1,0,0,1,0.533333333333,True
16,603,0,0,0,0,0,6,0,1,0.533333333333,True
16,597,0,0,7,0,1,0,0,0,0.533333333333,True
16,615,0,0,0,0,0,7,0,1,0.533333333333,True
16,1940,17,2,185,37,13,68,0,11,0.466666666667,False
16,1969,19,6,74,2,11,194,28,13,0.466666666667,False
16,884,34,2,64,2,7,12,0,3,0.4,False
16,883,27,18,12,0,3,64,2,7,0.4,False
16,598,0,0,7,0,1,0,0,0,0.533333333333,True
16,620,0,0,0,0,0,7,0,1,0.533333333333,True
16,2367,161,209,170,7,6,380,41,16,0.533333333333,True
16,2369,160,72,369,50,16,176,4,6,0.533333333333,True
16,626,0,0,7,0,1,0,0,0,0.533333333333,True
16,618,0,0,0,0,0,7,0,1,0.533333333333,True
16,614,0,0,7,0,1,0,0,0,0.533333333333,True
16,605,0,0,0,0,0,7,0,1,0.533333333333,True
370,673,0,0,6,0,1,0,0,0,0.533333333333,True
370,675,0,0,0,0,0,59,3,1,0.533333333333,True
370,687,0,0,9,0,1,0,0,0,0.533333333333,True
370,686,0,0,0,0,0,73,0,2,0.533333333333,True
370,620,0,0,0,0,1,0,0,0,0.533333333333,True
370,620,0,0,0,0,0,64,0,1,0.533333333333,True
390,1701,36,28,100,15,5,38,0,9,0.466666666667,False
390,1704,36,44,36,1,9,130,8,5,0.466666666667,False
16,621,1,0,22,2,1,0,0,0,0.533333333333,True
16,633,2,0,0,0,0,22,0,1,0.533333333333,True
16,658,0,0,12,2,1,0,0,0,0.533333333333,True
16,675,0,0,8,1,0,21,0,1,0.533333333333,True
31,2102,140,124,276,46,11,296,9,9,0.333333333333,False
31,2102,127,125,294,13,9,289,40,11,0.333333333333,False
16,617,0,0,9,0,1,0,0,0,0.533333333333,True
16,608,0,0,0,0,0,9,0,1,0.533333333333,True
16,2019,22,91,43,1,0,121,0,1,0.466666666667,False
16,2021,126,23,116,0,1,44,0,0,0.466666666667,False
80,1077,11,14,29,2,6,61,0,3,0.4,False
80,1075,4,0,4,0,1,5,0,4,0.4,False
80,1077,20,2,52,0,2,28,0,2,0.4,False
370,684,0,0,13,0,2,0,0,0,0.533333333333,True
370,685,0,0,0,0,0,65,1,2,0.533333333333,True
31,589,2,0,0,0,0,37,0,3,0.466666666667,False
31,588,0,0,37,0,3,2,0,0,0.466666666667,False
16,1404,59,158,68,3,4,211,28,7,0.4,False
16,1403,133,28,204,31,7,70,0,4,0.4,False
16,1842,137,55,315,63,10,158,0,12,0.466666666667,False
16,1842,100,130,157,3,12,315,48,10,0.466666666667,False
16,2185,66,93,131,27,12,258,4,9,0.333333333333,False
16,2184,87,44,239,6,9,130,23,12,0.333333333333,False
18,2995,19,2,66,12,9,82,4,10,0.466666666667,False
18,2974,20,2,80,11,10,107,2,12,0.466666666667,False
16,1514,87,54,96,2,7,145,3,11,0.533333333333,True
16,1519,99,47,144,7,11,96,0,7,0.533333333333,True
20,1113,76,52,81,16,5,79,6,0,0.533333333333,True
20,1082,59,65,75,5,0,86,12,5,0.533333333333,True
18,1891,30,18,81,24,4,42,0,2,0.533333333333,True
18,1915,18,22,36,0,2,95,17,4,0.533333333333,True
370,773,0,0,0,0,0,70,7,4,0.466666666667,False
370,751,0,0,48,6,4,0,0,0,0.466666666667,False
370,1077,0,0,0,0,0,69,3,3,0.466666666667,False
370,1073,0,0,69,0,3,0,0,0,0.466666666667,False
18,1655,0,1,74,12,7,27,1,5,0.533333333333,True
18,1673,1,0,13,3,5,99,6,7,0.533333333333,True
17,1139,8,0,35,4,3,43,3,2,0.533333333333,True
17,1169,3,0,41,6,2,33,0,3,0.533333333333,True
17,870,36,6,57,12,5,11,0,1,0.533333333333,True
17,875,11,40,10,0,1,60,6,5,0.533333333333,True
31,131,0,0,0,0,0,0,0,0,0.466666666667,False
31,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1978,96,29,223,47,12,140,6,12,0.466666666667,False
16,1976,54,65,127,10,12,225,35,12,0.466666666667,False
370,845,2,0,63,0,2,2,0,0,0.533333333333,True
370,845,1,0,0,0,0,63,5,2,0.533333333333,True
16,666,23,2,23,4,4,2,0,1,0.466666666667,False
16,676,2,25,2,0,1,23,4,4,0.466666666667,False
16,2402,237,84,406,64,19,231,6,15,0.4,False
16,2379,116,251,229,17,15,412,52,19,0.4,False
27,1035,18,50,20,2,4,96,19,5,0.466666666667,False
27,1020,38,6,90,22,5,24,0,5,0.466666666667,False
27,1022,0,0,0,0,0,0,0,0,0.466666666667,False
27,1038,0,0,0,0,0,0,0,0,0.466666666667,False
16,1141,0,0,58,8,4,2,0,0,0.533333333333,True
16,1167,0,0,0,1,0,81,4,5,0.533333333333,True
933,782,13,27,21,2,3,78,4,4,0.466666666667,False
933,774,19,10,76,4,4,25,2,3,0.466666666667,False
933,1712,118,50,228,25,15,142,1,13,0.533333333333,True
933,1707,73,89,136,4,13,240,24,15,0.533333333333,True
931,1387,50,31,129,13,10,80,1,7,0.533333333333,True
931,1377,56,46,80,1,7,131,9,10,0.533333333333,True
16,511,23,4,28,5,4,40,0,4,0.466666666667,False
16,517,4,15,40,0,4,28,4,4,0.466666666667,False
16,1152,10,1,140,7,3,4,0,0,0.6,True
16,1154,2,23,7,6,0,158,3,3,0.6,True
352,1153,19,40,38,2,4,100,15,7,0.4,False
352,1121,35,6,112,20,6,43,0,4,0.4,False
18,1797,1,35,73,6,1,125,1,4,0.533333333333,True
18,1796,50,1,124,13,4,81,0,1,0.533333333333,True
16,2220,176,103,368,65,14,235,4,12,0.6,True
16,2222,171,200,223,7,12,363,53,14,0.6,True
370,1073,0,0,9,0,1,0,0,0,0.466666666667,False
370,1065,0,0,0,0,0,83,3,3,0.466666666667,False
80,1581,9,33,22,0,1,94,16,4,0.533333333333,True
80,1588,24,2,84,21,4,25,0,1,0.533333333333,True
16,1614,94,29,171,51,8,85,3,7,0.466666666667,False
16,1610,58,82,83,4,7,174,41,8,0.466666666667,False
16,1292,42,9,138,46,9,25,0,3,0.466666666667,False
16,1311,64,43,23,2,3,138,30,9,0.466666666667,False
16,3514,169,241,629,57,20,468,23,11,0.4,False
16,3500,212,124,462,35,11,634,46,20,0.4,False
16,1366,2,1,11,2,0,1,0,0,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
31,533,0,0,0,3,0,2,0,1,0.466666666667,False
31,529,0,0,0,0,0,0,3,0,0.466666666667,False
16,2016,6,0,72,3,8,1,0,0,0.533333333333,True
16,2026,13,3,0,0,0,71,2,8,0.533333333333,True
16,621,0,0,6,0,1,0,0,0,0.533333333333,True
16,608,0,0,0,0,0,6,0,1,0.533333333333,True
16,647,0,0,6,0,1,0,0,0,0.533333333333,True
16,635,0,0,0,0,0,6,0,1,0.533333333333,True
16,639,0,0,6,0,2,0,0,1,0.533333333333,True
16,628,1,0,0,0,0,6,0,1,0.533333333333,True
30,1529,0,1,0,0,0,1,0,0,0.533333333333,True
30,1548,105,27,144,32,8,99,0,9,0.533333333333,True
30,1542,62,76,97,4,9,143,20,8,0.533333333333,True
30,1543,1,0,1,0,0,7,0,0,0.533333333333,True
16,630,0,0,7,0,1,0,0,0,0.533333333333,True
16,651,0,0,0,0,0,7,0,1,0.533333333333,True
16,1593,1,10,4,1,0,21,1,0,0.333333333333,False
16,1196,11,1,46,1,0,4,1,0,0.333333333333,False
16,2052,67,37,155,36,11,29,0,10,0.533333333333,True
16,2058,64,60,43,0,10,183,36,11,0.533333333333,True
16,803,63,9,106,28,3,34,0,1,0.533333333333,True
16,787,14,90,30,1,1,107,28,3,0.533333333333,True
21,1950,0,0,0,0,0,0,0,0,0.533333333333,True
21,1950,60,1,193,25,2,29,0,0,0.533333333333,True
21,1770,4,60,28,1,0,194,20,2,0.533333333333,True
173,728,49,17,60,21,7,29,0,2,0.333333333333,False
173,723,22,49,28,0,2,59,21,7,0.333333333333,False
672,1539,21,24,84,5,8,68,0,8,0.333333333333,False
672,1570,24,19,66,1,8,74,3,8,0.333333333333,False
19,907,5,0,16,2,2,1,0,1,0.533333333333,True
19,909,3,2,1,0,1,16,0,2,0.533333333333,True
672,1235,45,13,60,0,8,104,3,10,0.533333333333,True
